u,v,key,osmid,highway,oneway,service,reversed,length,grade,grade_abs,slope_pct,walk_speed_kmh,walk_time_s,walk_time_min,elev_u,elev_v,elev_gain_m,elev_loss_m,lanes,maxspeed,name,ref,access,bridge,width,junction,tunnel
8173947879,4116555003,0,409792356,track,False,,False,5.6270893091365135,0.0,0.0,0.0,5.036742124615245,4.021949310029232,0.0670324885004872,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
8173947879,4116554997,0,409792356,track,False,,True,377.79855337780594,0.0,0.0,0.0,5.036742124615245,270.03065841176,4.500510973529333,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
8173947879,3127814999,0,"[878651396, 878651397]","['track', 'path']",False,,True,540.3459072027538,0.0,0.0,0.0,5.036742124615245,386.2110105703517,6.436850176172528,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3127969922,10307278209,0,307598624,path,False,,False,49.32435097120931,-0.10136980824985424,0.10136980824985424,-10.136980824985423,5.012652120259139,35.42389522278953,0.5903982537131589,1121.990966796875,1116.990966796875,0.0,5.0,,,,,,,,,
3127969922,3253363196,0,365731979,path,False,,True,322.080875185949,-0.13955500468919455,0.13955500468919455,-13.955500468919455,4.3855583644054015,264.38848929254226,4.406474821542371,1121.990966796875,1077.04296875,0.0,44.947998046875,,,,,,,,,
3127969922,12732249747,0,489108918,path,False,,False,336.31377756599477,0.1363164277872658,0.1363164277872658,13.63164277872658,3.125680351500571,387.34914101383924,6.455819016897321,1121.990966796875,1167.8360595703125,45.8450927734375,0.0,,,,,,,,,
10307278209,3697374573,0,307598624,path,False,,False,1117.369912692471,-0.617628462356413,0.617628462356413,-61.7628462356413,0.8228839069909664,4888.334370764472,81.4722395127412,1116.990966796875,426.8715057373047,0.0,690.1194610595703,,,,,,,,,
10307278209,3127969922,0,307598624,path,False,,True,49.324350971209306,0.10136980824985425,0.10136980824985425,10.136980824985425,3.5323562470498713,50.268900155428334,0.8378150025904723,1116.990966796875,1121.990966796875,5.0,0.0,,,,,,,,,
10307278209,12050968647,0,1375135972,path,False,,False,230.68017397840083,-0.18028429568986926,0.18028429568986926,-18.028429568986926,3.8029019042773613,218.37235017505594,3.639539169584266,1116.990966796875,1075.4029541015625,0.0,41.5880126953125,,,Nando's Trail alto,,,,,,
12732249747,3127970247,0,489108918,path,False,,False,243.1165501314444,-1.5,1.5,-150.0,0.5,1750.4391609463996,29.173986015773327,1167.8360595703125,426.8715057373047,0.0,740.9645538330078,,,,,,,,,
12732249747,3127969922,0,489108918,path,False,,True,336.31377756599477,-0.1363164277872658,0.1363164277872658,-13.63164277872658,4.435551554090026,272.96032623522694,4.5493387705871156,1167.8360595703125,1121.990966796875,0.0,45.8450927734375,,,,,,,,,
12732249747,12732249723,0,1375135701,path,False,,True,384.0809620272498,-1.5,1.5,-150.0,0.5,2765.3829265961986,46.089715443269974,1167.8360595703125,426.8715057373047,0.0,740.9645538330078,,,,,,,,,
3128444686,3128444685,0,307646413,steps,False,,True,15.285211320940338,-0.5953450949985083,0.5953450949985083,-59.53450949985083,0.8896311296227513,61.853456925140826,1.030890948752347,869.8519897460938,860.7520141601562,0.0,9.0999755859375,,,Sentiero 100 scalini,,,,,,yes
3134332953,13173229860,0,24861683,service,False,driveway,True,21.461301983335662,0.0,0.0,0.0,5.036742124615245,15.339416874734342,0.25565694791223903,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134332953,13173229842,0,24861683,service,False,driveway,False,20.031728657317785,0.0,0.0,0.0,5.036742124615245,14.317632585141098,0.23862720975235163,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134332953,13173229833,0,24862343,service,False,parking_aisle,False,64.81036082568404,0.0,0.0,0.0,5.036742124615245,46.32305827852674,0.772050971308779,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229860,3134332953,0,24861683,service,False,driveway,False,21.461301983335662,0.0,0.0,0.0,5.036742124615245,15.339416874734342,0.25565694791223903,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229860,3134332964,0,24861683,service,False,driveway,True,6.617013017977236,0.0,0.0,0.0,5.036742124615245,4.729495033764062,0.07882491722940103,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229860,13173229859,0,1433303625,footway,False,,False,8.981856398995305,0.0,0.0,0.0,5.036742124615245,6.419761472075193,0.10699602453458655,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229833,3134332956,0,24862343,service,False,parking_aisle,False,179.5251831465061,0.0,0.0,0.0,5.036742124615245,128.31521712594963,2.1385869520991605,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229833,3134332953,0,24862343,service,False,parking_aisle,True,64.81036082568404,0.0,0.0,0.0,5.036742124615245,46.32305827852674,0.772050971308779,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13173229833,13173229842,0,"[1433303619, 1433303620, 1433303621]",footway,False,,"[False, True]",130.31740345255875,0.0,0.0,0.0,5.036742124615245,93.14406829296412,1.5524011382160687,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134332986,13173229823,0,1433303615,service,False,,False,48.58933920025542,0.0,0.0,0.0,5.036742124615245,34.72911989399928,0.578818664899988,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
11140398153,13173229807,0,24558722,secondary,False,,True,30.411538452319977,0.0,0.0,0.0,5.036742124615245,21.736578073612453,0.3622763012268742,426.8715057373047,426.8715057373047,0.0,0.0,2,50,Via Venezia,,,,,,
11140398153,11140398152,0,1201600562,service,False,driveway,False,4.308263069882737,0.0,0.0,0.0,5.036742124615245,3.0793212493011324,0.05132202082168554,426.8715057373047,426.8715057373047,0.0,0.0,,,Via Venezia,,,,,,
11140398153,3134333001,0,24558722,secondary,False,,False,39.092427110182356,0.0,0.0,0.0,5.036742124615245,27.941223535919466,0.4656870589319911,426.8715057373047,426.8715057373047,0.0,0.0,2,50,Via Venezia,,,,,,
3134690112,4573568394,0,"[461923145, 308178209]",footway,False,,"[False, True]",8.283847627718968,0.0,0.0,0.0,5.036742124615245,5.920861287308087,0.09868102145513478,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134690112,4573568396,0,"[461923144, 308178212, 308178207]",footway,False,,"[False, True]",50.485950976913585,0.0,0.0,0.0,5.036742124615245,36.08471885599518,0.601411980933253,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3134690112,4573568397,0,308178212,footway,False,,True,25.89364622541914,-1.5,1.5,-150.0,0.5,186.4342528230178,3.1072375470502966,426.8715057373047,312.7340087890625,0.0,114.13749694824219,,,,,,,,,
4573568394,4573568395,0,840851737,footway,False,,False,12.887050593328626,-1.5,1.5,-150.0,0.5,92.7867642719661,1.546446071199435,426.8715057373047,313.3340148925781,0.0,113.53749084472656,,,,,,,,,
4573568394,3134690112,0,"[461923145, 308178209]",footway,False,,"[False, True]",8.283847627718968,0.0,0.0,0.0,5.036742124615245,5.920861287308087,0.09868102145513478,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
4573568394,4573568396,0,840851737,footway,False,,True,42.47031736350463,0.0,0.0,0.0,5.036742124615245,30.355562926560616,0.5059260487760102,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
4573568396,3134690112,0,"[461923144, 308178212, 308178207]",footway,False,,"[False, True]",50.485950976913585,0.0,0.0,0.0,5.036742124615245,36.08471885599518,0.601411980933253,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
4573568396,4573568394,0,840851737,footway,False,,False,42.47031736350463,0.0,0.0,0.0,5.036742124615245,30.355562926560616,0.5059260487760102,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
4573568396,6323155936,0,"[840851737, 675187166]",footway,False,,True,38.975545242333965,-1.5,1.5,-150.0,0.5,280.6239257448045,4.677065429080075,426.8715057373047,320.86199951171875,0.0,106.00950622558594,,,,,,,,,
3146117822,10249360147,0,"[1199480648, 37391717]",service,False,driveway,False,217.43452477027557,-0.10002098967677345,0.10002098967677345,-10.002098967677345,5.036372119644255,155.42225049651074,2.5903708416085123,381.44000244140625,359.6919860839844,0.0,21.748016357421875,,,Via alla Cascata,,,,,,
3161662106,3161662108,0,310710116,track,False,,True,5.0869239858643525,-0.5779528944360066,0.5779528944360066,-57.79528944360066,0.9454675978784588,19.36917393066052,0.32281956551100865,591.3889770507812,588.448974609375,0.0,2.94000244140625,,,,,,,,,
3248120960,3248120949,0,"[318702073, 325877227]",path,False,,True,664.580824605542,-0.554620981697939,0.554620981697939,-55.462098169793904,1.0259161654118985,2332.053094825134,38.8675515804189,795.4619750976562,426.8715057373047,0.0,368.59046936035156,,,,,,,,,
3248120960,3248120949,1,1265518174,path,False,,False,363.91745242987304,-1.012840870640517,1.012840870640517,-101.2840870640517,0.5,2620.2056574950857,43.67009429158476,795.4619750976562,426.8715057373047,0.0,368.59046936035156,,,Trail del Ciot,,,,0.5,,
3248120960,12830359257,0,1265518174,path,False,,True,13.49483745792402,0.18970199282322944,0.18970199282322944,18.970199282322945,2.5929662595595717,18.73584535449307,0.31226408924155113,795.4619750976562,798.02197265625,2.55999755859375,0.0,,,Trail del Ciot,,,,0.5,,
5083826742,3253363176,0,1283359371,residential,False,,False,16.948761610088106,0.0814221660885893,0.0814221660885893,8.14221660885893,3.7877867893072747,16.10849427126175,0.2684749045210292,856.6079711914062,857.9879760742188,1.3800048828125,0.0,,,Strada per Maranza,,,,,,
5083826742,5083826748,0,1283359371,residential,False,,True,27.61845526147938,-0.053224218704774194,0.053224218704774194,-5.322421870477419,5.9326720119708,16.759132940554533,0.27931888234257557,856.6079711914062,855.1380004882812,0.0,1.469970703125,,,Strada per Maranza,,,,,,
5083826742,12228247232,0,1321464393,path,False,,False,99.73959688263064,0.3002624836881271,0.3002624836881271,30.02624836881271,1.7609277068085014,203.90533205263372,3.3984222008772287,856.6079711914062,886.5560302734375,29.94805908203125,0.0,,,,,,,,,
12705208578,3253363187,0,1301087167,path,False,,False,415.15201996212807,-0.028526941960213444,0.028526941960213444,-2.8526941960213446,5.5655942700035155,268.53327773436797,4.475554628906133,996.56201171875,984.718994140625,0.0,11.843017578125,,,,,,,,,
12705208578,3253363178,0,1301087167,path,False,,True,99.90213392730341,0.07067891188622523,0.07067891188622523,7.067891188622523,3.9329244248926662,91.4453580297586,1.5240893004959766,996.56201171875,1003.6229858398438,7.06097412109375,0.0,,,,,,,,,
12705208578,12705208584,0,1372104308,path,False,,False,417.537158154623,-0.2518698923163986,0.2518698923163986,-25.18698923163986,2.9600757112109433,507.80247399203273,8.46337456653388,996.56201171875,891.39697265625,0.0,105.1650390625,,,Nando's trail,,,,,,
3253363187,3253363190,0,318934916,path,False,,True,51.86832593917748,-0.16387650547980634,0.16387650547980634,-16.387650547980634,4.027684721414402,46.36062311140043,0.7726770518566738,984.718994140625,976.218994140625,0.0,8.5,,,,,,,,,
3253363187,3253363190,1,1301087167,path,False,,False,66.12687420187252,-0.12854078016830417,0.12854078016830417,-12.854078016830417,4.557921638696643,52.22923209246188,0.8704872015410313,984.718994140625,976.218994140625,0.0,8.5,,,,,,,,,
3253363187,12705208578,0,1301087167,path,False,,True,415.152019962128,0.028526941960213447,0.028526941960213447,2.8526941960213446,4.558142401181115,327.8851646838393,5.464752744730656,984.718994140625,996.56201171875,11.843017578125,0.0,,,,,,,,,
3253363190,3253363187,0,318934916,path,False,,False,51.86832593917748,0.16387650547980634,0.16387650547980634,16.387650547980634,2.8382614523227634,65.78885578995092,1.0964809298325153,976.218994140625,984.718994140625,8.5,0.0,,,,,,,,,
3253363190,3253363187,1,1301087167,path,False,,True,66.12687420187252,0.12854078016830417,0.12854078016830417,12.854078016830417,3.211913092660725,74.11680835035816,1.235280139172636,976.218994140625,984.718994140625,8.5,0.0,,,,,,,,,
3253363190,12050968647,0,"[318934915, 1301087167]",path,False,,False,531.6975320280081,0.186542073239702,0.186542073239702,18.6542073239702,2.6218029052379217,730.0743741937112,12.167906236561853,976.218994140625,1075.4029541015625,99.1839599609375,0.0,,,,,,,,,
12050968647,3253363196,0,318934915,path,False,,False,92.36077476914592,0.01775661423950467,0.01775661423950467,1.775661423950467,4.733246446464042,70.2475125539507,1.1707918758991782,1075.4029541015625,1077.04296875,1.6400146484375,0.0,,,,,,,,,
12050968647,3253363190,0,"[318934915, 1301087167]",path,False,,True,531.6975320280081,-0.186542073239702,0.186542073239702,-18.6542073239702,3.7205154216306573,514.4747161031515,8.574578601719193,1075.4029541015625,976.218994140625,0.0,99.1839599609375,,,,,,,,,
12050968647,10307278209,0,1375135972,path,False,,True,230.68017397840086,0.18028429568986923,0.18028429568986923,18.028429568986923,2.679859678312871,309.88511564346504,5.164751927391084,1075.4029541015625,1116.990966796875,41.5880126953125,0.0,,,Nando's Trail alto,,,,,,
3457832720,3457832722,0,338664643,service,False,driveway,False,36.36330150637475,-0.05775069964831106,0.05775069964831106,-5.775069964831106,5.839423174422811,22.417948059722264,0.3736324676620377,478.27301025390625,476.1730041503906,0.0,2.100006103515625,,,,,,,,,
8109566780,12998170411,0,870562108,service,False,,False,49.88108374037288,-0.05513111973094919,0.05513111973094919,-5.513111973094919,5.893208287723017,30.470991809238136,0.5078498634873022,558.8170166015625,556.0670166015625,0.0,2.75,,,Via della Ziverana,,,,,,
8109566780,8109566775,0,870562108,service,False,,True,61.27036160166862,-0.10543469638149353,0.10543469638149353,-10.543469638149352,4.941841484563373,44.633827785654965,0.743897129760916,558.8170166015625,552.3569946289062,0.0,6.46002197265625,,,Via della Ziverana,,,,,,
8109566780,3506873102,0,870562109,path,False,,False,292.37568569825544,0.22512802421316905,0.22512802421316905,22.512802421316906,2.290594485388248,459.5106096814494,7.65851016135749,558.8170166015625,624.6389770507812,65.82196044921875,0.0,,,,,,,,,
3697374573,10307278209,0,307598624,path,False,,True,1117.3699126924714,0.6176284623564128,0.6176284623564128,61.76284623564128,0.579876488477736,6936.876672224899,115.61461120374832,426.8715057373047,1116.990966796875,690.1194610595703,0.0,,,,,,,,,
4112321005,3697443219,0,"[440912312, 246033047]","['track', 'path']",False,,True,289.4094800805156,0.0,0.0,0.0,5.036742124615245,206.8547689185983,3.4475794819766383,426.8715057373047,426.8715057373047,0.0,0.0,,,Strada forestale Malga Tomba,,,,,,
8669754019,3697443219,0,935556427,path,False,,True,199.37048037291922,0.0,0.0,0.0,5.036742124615245,142.49959826905703,2.374993304484284,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3724441600,3724441603,0,368591923,service,False,driveway,True,69.84699309463326,0.04893552486858234,0.04893552486858234,4.893552486858234,4.243910501079277,59.24940572538775,0.9874900954231293,481.81298828125,485.2309875488281,3.417999267578125,0.0,,,,,,,,,
10249784369,3724441604,0,"[1120663238, 1120663239]",footway,False,,True,15.096783398280552,-0.01589880079888158,0.01589880079888158,-1.589880079888158,5.324960384429932,10.2063520308477,0.170105867180795,480.614013671875,480.3739929199219,0.0,0.240020751953125,,,,,,,,,
10249786033,3724441701,0,1120663245,footway,False,,True,3.8503965899351487,-0.007791088163565058,0.007791088163565058,-0.7791088163565058,5.175977849883001,2.6780307269050354,0.04463384544841726,480.3399963378906,480.30999755859375,0.0,0.029998779296875,,,,,,,,,
10249786032,3724441701,0,1120663245,footway,False,,False,4.707964690456126,0.01274384209282105,0.01274384209282105,1.274384209282105,4.817022612279879,3.5184956039930873,0.05864159339988479,480.25,480.30999755859375,0.05999755859375,0.0,,,,,,,,,
10249786032,10249786048,0,1120663246,footway,False,,True,5.612720480495206,-0.005344784120485585,0.005344784120485585,-0.5344784120485585,5.13184997790496,3.937331336024677,0.06562218893374462,480.25,480.2200012207031,0.0,0.029998779296875,,,,,,,,,
10249786032,3724441734,0,"[1120663246, 1120663247]",footway,False,,False,70.7543151372519,0.001271955466123115,0.001271955466123115,0.1271955466123115,5.014369171147672,50.7971243840047,0.8466187397334116,480.25,480.3399963378906,0.089996337890625,0.0,,,,,,,,,
10249786053,3724441734,0,1120663247,footway,False,,True,4.3801027309328475,-0.006848875731845231,0.006848875731845231,-0.6848875731845231,5.158936916272989,3.056515341682045,0.050941922361367416,480.3699951171875,480.3399963378906,0.0,0.029998779296875,,,,,,,,,
3724442109,13618331005,0,"[368591924, 167617446]","['track', 'service']",False,,True,259.35607054561325,0.060280072306220824,0.060280072306220824,6.028007230622082,4.078703695155832,228.9163233585996,3.8152720559766604,439.7770080566406,455.4110107421875,15.634002685546875,0.0,,,,,,,,,
3724442109,12119026751,0,1308663225,track,False,,False,477.18011701621214,-0.04355382648691783,0.04355382648691783,-4.355382648691783,5.866146014634775,292.841060719031,4.880684345317183,439.7770080566406,418.9939880371094,0.0,20.78302001953125,,,,,,,,,
3724442109,12119026716,0,1308663225,track,False,,True,30.414861577272156,0.1321718661601885,0.1321718661601885,13.21718661601885,3.1713518169498647,34.52581359563196,0.575430226593866,439.7770080566406,443.7969970703125,4.019989013671875,0.0,,,,,,,,,
12119026751,3724442109,0,1308663225,track,False,,True,477.1801170162122,0.04355382648691782,0.04355382648691782,4.355382648691783,4.324606166737761,397.2265577547867,6.620442629246445,418.9939880371094,439.7770080566406,20.78302001953125,0.0,,,,,,,,,
12119026716,3724442109,0,1308663225,track,False,,False,30.414861577272156,-0.1321718661601885,0.1321718661601885,-13.21718661601885,4.5003624486058165,24.329929628690273,0.40549882714483787,443.7969970703125,439.7770080566406,0.0,4.019989013671875,,,,,,,,,
12119026716,12119026714,0,1308663225,track,False,,True,62.01830679229234,0.03966556944737249,0.03966556944737249,3.966556944737249,4.383861584033646,50.92904969112247,0.8488174948520412,443.7969970703125,446.2569885253906,2.459991455078125,0.0,,,,,,,,,
12119026716,12119026738,0,1308663226,track,False,,False,165.99712181860394,0.013186947685274841,0.013186947685274841,1.3186947685274841,4.809557828424474,124.25043213228898,2.07084053553815,443.7969970703125,445.9859924316406,2.188995361328125,0.0,,,,,,,,,
3728844412,4866399386,0,675187167,footway,False,,True,5.648691090779798,-0.3717686221049345,0.3717686221049345,-37.17686221049345,1.9455978191219025,10.451948355896649,0.17419913926494415,324.49200439453125,322.3919982910156,0.0,2.100006103515625,,,,,,,,,yes
4866399386,6817033701,0,"[513253848, 369055144, 461923143]","['footway', 'steps']",False,,"[False, True]",32.29877555451982,-0.030651014392292123,0.030651014392292123,-3.0651014392292124,5.607124490572645,20.737116179918512,0.3456186029986419,322.3919982910156,321.4020080566406,0.0,0.989990234375,,,,,,,,,yes
4866399386,6817033701,1,"[727422119, 675187167]",footway,False,,"[False, True]",8.322139819742512,-0.11895861591107351,0.11895861591107351,-11.895861591107352,4.713375478918156,6.356315868548115,0.10593859780913524,322.3919982910156,321.4020080566406,0.0,0.989990234375,,,,,,,,,yes
4866399386,3728844412,0,675187167,footway,False,,False,5.648691090779798,0.3717686221049345,0.3717686221049345,37.17686221049345,1.3710396105179086,14.832020731425581,0.2472003455237597,322.3919982910156,324.49200439453125,2.100006103515625,0.0,,,,,,,,,yes
13395545289,3819815244,0,378575457,service,False,,False,33.461394602330486,0.0,0.0,0.0,5.036742124615245,23.916455833559624,0.39860759722599376,426.8715057373047,426.8715057373047,0.0,0.0,,,Località Negrano,,,,,,
13395545289,3819815243,0,378575457,service,False,,True,2.9100372430828054,0.0,0.0,0.0,5.036742124615245,2.0799425136140695,0.034665708560234494,426.8715057373047,426.8715057373047,0.0,0.0,,,Località Negrano,,,,,,
13395545289,11137944297,0,1201274339,footway,False,,False,33.93251869571711,0.0,0.0,0.0,5.036742124615245,24.253190709840666,0.4042198451640111,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
13395545289,13395545300,0,1201274339,footway,False,,True,139.99615401321668,0.0,0.0,0.0,5.036742124615245,100.06193328511522,1.6676988880852537,426.8715057373047,426.8715057373047,0.0,0.0,,,,,,,,,
3819815244,13395545289,0,378575457,service,False,,True,33.461394602330486,0.0,0.0,0.0,5.036742124615245,23.916455833559624,0.39860759722599376,426.8715057373047,426.8715057373047,0.0,0.0,,,Località Negrano,,,,,,
3819819463,3819815287,0,378575883,service,False,,True,157.22970145017283,0.0034281147892057996,0.0034281147892057996,0.34281147892057995,4.976670372208673,113.73606907572147,1.8956011512620246,735.8250122070312,736.364013671875,0.53900146484375,0.0,,,Strada per Maranza,,,,,,
13990829238,3819819532,0,1535647076,service,False,driveway,True,42.60348733080973,-0.17390587123775797,0.17390587123775797,-17.3905871237758,3.8887544746557303,39.440020034819256,0.6573336672469876,746.7130126953125,739.3040161132812,0.0,7.40899658203125,,,,,,,,,
11974948917,5479941851,0,1291692060,path,False,,False,42.34043828943206,-0.2635771757543832,0.2635771757543832,-26.357717575438322,2.841236526549123,53.6476201180923,0.8941270019682049,778.1179809570312,766.9580078125,0.0,11.15997314453125,,,Strada per il forte,,no,,0 .5,,
11974948917,3946471228,0,1291692060,path,False,,True,52.21303486164389,0.10459071282922003,0.10459071282922003,10.459071282922002,3.4927590210071537,53.816173509650504,0.8969362251608417,778.1179809570312,783.5789794921875,5.46099853515625,0.0,,,Strada per il forte,,no,,0 .5,,
11974948917,3819819550,0,1291692645,footway,False,,False,113.98294010233636,0.208970138341172,0.208970138341172,20.8970138341172,2.4238664820656988,169.29091903556784,2.821515317259464,778.1179809570312,801.93701171875,23.81903076171875,0.0,,,,,no,,0.5,,
3820441056,3820441158,0,378632284,service,False,driveway,True,13.337221472234063,0.09904719712775358,0.09904719712775358,9.904719712775357,3.5611882928005163,13.48257754219574,0.22470962570326233,373.07598876953125,374.3970031738281,1.321014404296875,0.0,,,,,,,,,
3820441159,11125253118,0,378632285,service,False,,True,9.50959408234733,0.08833146090324834,0.08833146090324834,8.833146090324833,3.6972871797401288,9.259366944511092,0.15432278240851818,374.36700439453125,375.2070007324219,0.839996337890625,0.0,,,,,,,,,
9163060444,3827209300,0,97004476,residential,False,,True,21.76708567545855,-0.001378171600192548,0.001378171600192548,-0.13781716001925481,5.061096046528707,15.483110320618632,0.2580518386769772,393.5660095214844,393.5360107421875,0.0,0.029998779296875,2,,Via Panté,,,,,,
9163060444,9163060488,0,"[97004473, 97004476]","['residential', 'tertiary']",False,,False,34.2790773700775,-0.05163556510406739,0.05163556510406739,-5.163556510406739,5.9657512544340765,20.685521951750474,0.34475869919584123,393.5660095214844,391.7959899902344,0.0,1.77001953125,2,,"['Via Don Tommaso Dallafior', 'Via Panté']",,,,,,
9163060444,9163060361,0,991744192,footway,False,,False,12.431557610126529,0.06274344726211152,0.06274344726211152,6.274344726211152,4.043689039082654,11.067519525835808,0.18445865876393014,393.5660095214844,394.34600830078125,0.779998779296875,0.0,,,,,,,,,
9163060484,9163060451,0,991744200,footway,False,,False,6.438290015457856,0.05125376015577922,0.05125376015577922,5.125376015577922,4.209615480322834,5.50592902463167,0.09176548374386116,396.0559997558594,396.385986328125,0.329986572265625,0.0,,,,,,,,,
9163060484,3827209300,0,"[991744172, 379420996]",service,False,,False,35.36522158075159,-0.07125613529432663,0.07125613529432663,-7.1256135294326635,5.569821438458265,22.857967548407913,0.38096612580679856,396.0559997558594,393.5360107421875,0.0,2.519989013671875,,,Via Don Tommaso Dallafior,,,,,,
9163060484,9163060340,0,379420996,service,False,,True,5.572026963677199,0.037686726293144755,0.037686726293144755,3.7686726293144757,4.414329382177153,4.544132377213918,0.07573553962023197,396.0559997558594,396.2659912109375,0.209991455078125,0.0,,,Via Don Tommaso Dallafior,,,,,,
9163060484,9163060482,0,"[991744200, 991744192]",footway,False,,True,13.73804762649236,-0.05459291017114433,0.05459291017114433,-5.459291017114433,5.904319983808403,8.376404326154386,0.13960673876923976,396.0559997558594,395.3059997558594,0.0,0.75,,,,,,,,,
4215429117,3836016357,0,421806831,service,False,alley,True,3.169211093164125,-0.019249155981897144,0.019249155981897144,-1.9249155981897144,5.387769703571978,2.1176034914459723,0.035293391524099535,411.77301025390625,411.7120056152344,0.0,0.061004638671875,,,,,,,,,
4215429117,4215429190,0,"[421806800, 1535671753, 421806845, 1535671752]",footway,False,,False,60.49378846859006,-0.005934638880302672,0.005934638880302672,-0.5934638880302672,5.142455583206405,42.34895857887728,0.7058159763146213,411.77301025390625,411.41400146484375,0.0,0.3590087890625,,,,,,yes,,,
4215429117,4215429098,0,"[421806800, 421806823]",footway,False,,True,11.037351043390453,-0.024552638824718892,0.024552638824718892,-2.4552638824718893,5.488712469267625,7.239305024390815,0.12065508373984692,411.77301025390625,411.50201416015625,0.0,0.27099609375,,,,,,,,,
4215429117,4215429141,0,421806831,service,False,alley,False,14.339251885874756,0.10670004205756642,0.10670004205756642,10.670004205756642,3.46706814567693,14.889037255733053,0.2481506209288842,411.77301025390625,413.3030090332031,1.529998779296875,0.0,,,,,,,,,
3944618413,3861623034,0,421813742,service,False,,False,2.7486750867304672,0.3819977843280503,0.3819977843280503,38.19977843280503,1.3228218554217983,7.480395241182695,0.12467325401971158,376.2300109863281,377.2799987792969,1.04998779296875,0.0,,,,,,,,,
3944618413,11052885216,0,"[1286790369, 421813739, 421813742]","['footway', 'service']",False,parking_aisle,True,116.80150995959994,-0.046232488055422356,0.046232488055422356,-4.623248805542236,5.921401598767284,71.01113289497141,1.1835188815828568,376.2300109863281,370.8299865722656,0.0,5.4000244140625,,,,,,,,,
3944618413,11659358515,0,"[991433664, 1254283329, 741997311, 991433663]","['footway', 'steps']",False,,True,76.16274076206142,0.026797684628998293,0.026797684628998293,2.6797684628998293,4.585813759859393,59.790013528989896,0.996500225483165,376.2300109863281,378.27099609375,2.040985107421875,0.0,,,,,,,,,
11052885216,12906439457,0,382958542,service,False,,False,7.396557889991573,-0.04055775638215031,0.04055775638215031,-4.055775638215032,5.804953568403985,4.5870493347099535,0.07645082224516589,370.8299865722656,370.5299987792969,0.0,0.29998779296875,,,,,,,,,
11052885216,12906439443,0,1286790369,service,False,parking_aisle,True,6.121375659845126,-0.014701979243159528,0.014701979243159528,-1.4701979243159529,5.302701441147856,4.15579730822488,0.06926328847041467,370.8299865722656,370.739990234375,0.0,0.089996337890625,,,,,,,,,
11052885216,3861623034,0,"[1394224845, 382958542]",service,False,,True,89.90104482095249,0.0717456868257442,0.0717456868257442,7.17456868257442,3.9182673962297594,82.5986918776513,1.3766448646275218,370.8299865722656,377.2799987792969,6.45001220703125,0.0,,,,,,,,,
11052885216,3944618413,0,"[1286790369, 421813739, 421813742]","['footway', 'service']",False,parking_aisle,False,116.80150995959994,0.046232488055422356,0.046232488055422356,4.623248805542236,4.2842510859515,98.14677697891581,1.6357796163152636,370.8299865722656,376.2300109863281,5.4000244140625,0.0,,,,,,,,,
3887725569,13990829164,0,29180046,service,False,,True,59.26059424502209,0.11338047190084324,0.11338047190084324,11.338047190084325,3.386943247021067,62.98840096293841,1.04980668271564,770.7420043945312,777.4609985351562,6.718994140625,0.0,,,Località Passo Cimirlo,,,,,,
12228247252,12228247253,0,1321464394,path,False,,False,7.6180675998299625,-0.12601108154007803,0.12601108154007803,-12.601108154007804,4.598456408620864,5.963967236478162,0.0993994539413027,898.6079711914062,897.6480102539062,0.0,0.9599609375,,,,,,,,,
12228247252,3889213693,0,385582968,path,False,,False,229.49646540202272,-0.12734815805219765,0.12734815805219765,-12.734815805219766,4.57698697558768,180.50898546443872,3.0084830910739786,898.6079711914062,869.3820190429688,0.0,29.2259521484375,,,,,,,,,
12228247252,12228247232,0,385582968,path,False,,True,139.6441641022425,-0.08630465150799102,0.08630465150799102,-8.630465150799102,5.284051795554257,95.1389218385475,1.585648697309125,898.6079711914062,886.5560302734375,0.0,12.05194091796875,,,,,,,,,
3905376563,3905376568,0,1509166984,service,False,,True,11.588491632108006,0.0,0.0,0.0,5.036742124615245,8.28284808779558,0.13804746812992633,643.072021484375,643.072021484375,0.0,0.0,,,,,,,,,
